Unnamed: 0,image_path,condition,name,program,program_description,human_description
97,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-109.png,train,3 sided snowflake with a short space and a short line and a short space and a short line as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),3 sided snowflake with a short space and a short line and a short space and a short line as arms,"['a large y shape using 6 disconnected lines', '3 disjoint lines']"
98,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-51.png,train,8 sided snowflake with a medium line and a small 9 gon as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA (logo_forLoop 9 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 9) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),8 sided snowflake with a medium line and a small 9 gon as arms,"['wheel with 8 gon', 'octogon s with lines', 'an 8 sided snowflake with a black dot connected to lines connected to 9 gon s as sides']"
99,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-162.png,train,5 sided snowflake with a medium circle and a short line as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA $0)))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a medium circle and a short line as arms,"['5 small circle s joined in a circle with 5 expanding lines', 'snowflake made of circle s and lines', '5 circle in middle 5 lines shooting out']"
100,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-82.png,train,a 4 stepped staircase,(lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT logo_UL (logo_DIVA logo_UA 4) (logo_FWRT logo_UL (logo_DIVA logo_UA 4) (logo_FWRT logo_ZL (logo_DIVA logo_UA 2) $0))))) $0)),a 4 stepped staircase,"['4 stairs', '4 step steps', '4 step stair']"
101,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-65.png,train,8 sided snowflake with a medium space and a small 8 gon as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop 8 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 8) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),8 sided snowflake with a medium space and a small 8 gon as arms,"['ads', '8 octagon s forming a snowflake']"
102,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-156.png,train,a medium triangle connected by a big line to a small 8 gon,(lambda (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) (logo_FWRT (logo_MULL logo_UL 5) logo_ZA (logo_forLoop 8 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 8) $0))) $0)))),a medium triangle connected by a big line to a small 8 gon,"['triangle on left bottom line to 8 gon right', 'triangle medium line medium octagon', 'a triangle with 8 shape', 'a large triangle connected by a long line to an octagon']"
103,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-88.png,train,7 sided snowflake with a medium semicircle as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a medium semicircle as arms,"['7 semicircle s touching at a central point and fanning out like a pinwheel', 'a hurricane snowflake', 'swirly']"
104,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-137.png,train,a small circle next to a small 6 gon,(lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop 6 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 6) $0))) $0))))),a small circle next to a small 6 gon,"['a small circle and a 6 sided gon', 'small circle next to 6 gon', 'small circle on left and 6 sided polygon on right not connected or touching', 'small circle next to 6 gon']"
105,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-40.png,train,7 sided snowflake with a small circle and a small 5 gon as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) $0)))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a small circle and a small 5 gon as arms,"['7 small circle s inside of 7 medium pentagon s', '7 5 gon s snowflake with 7 small circle s around in the center', '7 sided snowflake with floating small circle and medium pentagon arms']"
106,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-173.png,train,5 small square s in a row,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 4) $0))) $0)) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),5 small square s in a row,"['5 tiny square s in a row touching', 'medium rectangle made from 5 small square s', '5 square boxes in a row', '5 square s touching in a line']"
107,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-118.png,train,a small 7 gon next to a small 9 gon,(lambda (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop 9 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 9) $0))) $0)))),a small 7 gon next to a small 9 gon,"['7 gon and 9 gon interconnected', 'med 7 gon intertwined with a large 8 gon', 'circle link']"
108,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-194.png,train,a 7 stepped staircase,(lambda (logo_forLoop 7 (lambda (lambda (logo_FWRT logo_UL (logo_DIVA logo_UA 4) (logo_FWRT logo_UL (logo_DIVA logo_UA 4) (logo_FWRT logo_ZL (logo_DIVA logo_UA 2) $0))))) $0)),a 7 stepped staircase,"['a long zig zag line running diagonally', 'lobnest wavy line', '7 stair steps facing right']"
109,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-112.png,train,a medium 5 gon next to a small 5 gon,(lambda (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 5) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) $0)))),a medium 5 gon next to a small 5 gon,"['a small pentagon somewhat in front of a larger pentagon', 'i big pentagon and 1 small pentagon inside', 'larger polygon in the middle and small polygon overlapping the bottom right side']"
110,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-21.png,train,a vertical short line,(lambda (logo_FWRT logo_ZL (logo_DIVA logo_UA 4) (logo_FWRT logo_UL logo_ZA $0))),a vertical short line,"['half of the number 1', 'dash', 'a vertical line']"
111,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-179.png,train,8 sided snowflake with a short line and a medium semicircle as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),8 sided snowflake with a short line and a medium semicircle as arms,"['loading wheel 8 hooks making a circle with a circle in the middle', 'flower shape object']"
112,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-116.png,train,6 sided snowflake with a short line and a medium circle as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),6 sided snowflake with a short line and a medium circle as arms,"['6 circle s spaced with 6 lines in middle', '6 spoked wheel with space short line and then space and small circle s as spokes', '6 circle s around 6 lines', '6 sided snowflake with a medium circle and small lines that are not connected as arms']"
113,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-25.png,train,5 sided snowflake with a short space and a short line and a short space and a short line as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a short space and a short line and a short space and a short line as arms,"['daad', 'a 5 sides version of the pinwhell with each line separated by a white space']"
114,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-44.png,train,4 concentric square s,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL $4) (logo_DIVA logo_UA 4) $0))) $0)) $0))) $0)),4 concentric square s,"['4 stacked square s', '4 concentric square s', '4 nested square s']"
115,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-177.png,train,7 sided snowflake with a medium space and a small 5 gon as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a medium space and a small 5 gon as arms,"['a snowflake with 5 sided gon and 7 arms', '7 flake with small 5 gon arms not overlapping', 'snowflake design with 7 objects nothing in the middle and objects are pentagon s arranged in the snowfake pattern', 'snowflake made up of 7 pentagon s']"
116,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-190.png,train,4 small 5 gon s in a row,(lambda (logo_forLoop 4 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) $0)) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),4 small 5 gon s in a row,"['4 interlocking pentagon s in a straight line', '4 5 gon s overlapping on top of a medium long horizontal line', '4 small interlocked pentagon s in a row']"
117,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-133.png,train,7 sided snowflake with a short line and a small square as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 4) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a short line and a small square as arms,"['a wheel of 7 square flags', 'small circle 6 small lines 7 small square s', 'a snowflake with 7 small square s on the outside attached to 7 connected lines on the inside', '7 6 s joined in the middle']"
118,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-158.png,train,7 sided snowflake with a short space and a small square as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 4) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a short space and a small square as arms,"['7 small square s arranged in a circular shape', '7 square s in a circle', 'flower square']"
119,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-86.png,train,a medium circle connected by a medium line to a small 5 gon,(lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_FWRT (logo_MULL logo_UL 2) logo_ZA (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) $0))))),a medium circle connected by a medium line to a small 5 gon,"['circle with underline connecting 5 gon', 'circle line pentagon', 'circle with 5 shape', 'a medium circle connected by a line to a pentagon']"
120,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-61.png,train,7 sided snowflake with a medium space and a small circle as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0)))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a medium space and a small circle as arms,"['7 circle s', '7 circle s', 'a 7 sided snowflake with a space and small circle s as sides']"
121,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-152.png,train,5 sided snowflake with a short space and a short line and a short space and a small square as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 4) $0))) $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a short space and a short line and a short space and a small square as arms,"['a small line then a square in a star formation', 'star with boxes on the ends', '5 lines shooting out from middle square s on the outside']"
122,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-139.png,train,a small 6 gon next to a medium 5 gon,(lambda (logo_forLoop 6 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 6) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 5) $0))) $0)))),a small 6 gon next to a medium 5 gon,"['a small 6 sided shape on the left of a larger 5 sided shape', 'a 6 sides shape and a 5 sides shape']"
123,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-35.png,train,8 concentric circle s_copy_0,(lambda (logo_forLoop 9 (lambda (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL $3) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL $3) logo_epsA $0))) $0)))) $0)),8 concentric circle s,"['asas', '8 circle s in each other']"
124,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-106.png,train,6 small 5 gon s in a row_copy_0,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) $0)) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),6 small 5 gon s in a row,"['6 overlapping horizontal 5 gon s', '6 overlapping pentagon s in a line', '6 merged pentagon', '6 pentagon s in a row']"
125,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-167.png,train,8 sided snowflake with a small square as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 4) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),8 sided snowflake with a small square as arms,"['a diamond with 8 small lines with a dark center circle and a square', '2 overlapping square s offset 4 5 degrees with lines between their corners', '8 lined snowflake pattern connecting to a square thats inside of another square wheel figure inside of a diamond inside of a square', 'wheel inside 2 square s']"
126,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-54.png,train,3 sided snowflake with a short line and a small semicircle as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),3 sided snowflake with a short line and a small semicircle as arms,"['a 3 sided snowflake with a small line and a small semi circle for arms', 'snowflake compsoed of 3 j like fugures', '3 line wave']"
127,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-180.png,train,5 sided snowflake with a short space and a medium circle as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a short space and a medium circle as arms,"['5 small circle s arranged in a circle', '5 medium circle s touching and looking like a snowflake', '5 sided snowflake with small circle s for arms']"
128,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-5.png,train,a medium 5 gon,(lambda (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 5) $0))) $0)),a medium 5 gon,"['line art', 'pentagon']"
129,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-10.png,train,a small 8 gon,(lambda (logo_forLoop 8 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 8) $0))) $0)),a small 8 gon,"['a medium octagon', '1 large 8 gon in center of page', 'medium octagon']"
130,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-123.png,train,3 sided snowflake with a short line and a small triangle as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 3) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),3 sided snowflake with a short line and a small triangle as arms,"['a wheel of 3 tiny triangle flags', '3 sided figure with small line and small triangle arms', 'snowflake with 3 small triangles on the outside attached to straight lines on the inside', '3 triangles connected by 3 lines']"
131,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-148.png,train,8 sided snowflake with a small 6 gon as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 6 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 6) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),8 sided snowflake with a small 6 gon as arms,"['complex snowflake with solid center of 8 lines', 'a snowflake with dark starburst in inside', 'flower star']"
132,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-96.png,train,a small semicircle connected by a big line to a medium semicircle,(lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_FWRT (logo_MULL logo_UL 5) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)))),a small semicircle connected by a big line to a medium semicircle,"['hook large end left down', 'a medium left semicircle long line and smaller right semicicrcle', 'like a hook', 'a double sided cane with 1 small end and 1 large end']"
133,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-142.png,train,7 sided snowflake with a medium semicircle and a medium circle as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),7 sided snowflake with a medium semicircle and a medium circle as arms,"['7 sided circular fan', 'very complex snowflake with hooks', 'complicated flower that is spinning clockwise 7 legs']"
134,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-71.png,train,8 sided snowflake with a small triangle and a medium circle as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 3) $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),8 sided snowflake with a small triangle and a medium circle as arms,"['8 light bulbs', 'ice cream c1 s', '8 sided snowflake with light bulbs as arms']"
135,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-129.png,train,7 concentric circle s,(lambda (logo_forLoop 8 (lambda (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL $3) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL $3) logo_epsA $0))) $0)))) $0)),7 concentric circle s,"['7 circle russian doll', 'a spring']"
136,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-92.png,train,6 medium circle s in a row,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),6 medium circle s in a row,"['6 connected small circle s', '6 circle chain', 'audi but with 6 rings']"
137,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-146.png,train,a medium semicircle connected by a big line to a medium triangle,(lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_FWRT (logo_MULL logo_UL 5) logo_ZA (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0)))),a medium semicircle connected by a big line to a medium triangle,"['hook inverted triangle l hook d right', 'triangle with vertex down then a long line to the right and a semicircle curving down', 'a reversed hanger', 'a cane with a triangle shaped flag on the straight end']"
138,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-75.png,train,5 sided snowflake with a short space and a small 7 gon as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a short space and a small 7 gon as arms,"['foot ballvector', '5 7 sided shapes forming a snowflake']"
139,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-1.png,train,a medium triangle,(lambda (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0)),a medium triangle,"['triangle', 'triangles', 'a medium triangle']"
140,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-98.png,train,6 sided snowflake with a medium triangle as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),6 sided snowflake with a medium triangle as arms,"['6 gon divided into 6 touching triangles', '6 triangles that make a 6 gon', 'hexagon triangle']"
141,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-14.png,train,a small semicircle,(lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0)),a small semicircle,"['a small semi circle', 'semicricle', '1 semicircle facing left']"
142,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-127.png,train,5 sided snowflake with a small 9 gon as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 9 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 9) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),5 sided snowflake with a small 9 gon as arms,"['snowflake with 9 sided gon as arms', '5 flake with 9 gon arms', 'snowflake pattern of 5 lines connecting to 9 sided polygon and the lines make up 1 side of the polygon has a medium 3 d appearance', '5 overlapping 9 gon s']"
