Unnamed: 0,image_path,condition,name,program,program_description,human_description
163,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-85.png,train,4 small semicircle s in a row,(lambda (logo_forLoop 4 (lambda (lambda (logo_GETSET (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0)) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),four small semicircles in a row,"['sd', 'four small half circles in a line facing the left side']"
164,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-151.png,train,5 sided snowflake with a medium semicircle and a small semicircle as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),five sided snowflake with a medium semicircle and a small semicircle as arms,"['separated flower', 'interlocking half circles', 'five sided snow flake with five small semi circles and five medium semi circles as arms']"
165,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-62.png,train,3 sided snowflake with a short space and a small triangle as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 3) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),three sided snowflake with a short space and a small triangle as arms,"['three small triangles in no order', 'three triangles spaced', 'three small triangles overall points north west']"
166,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-26.png,train,a medium triangle separated by a big space from a medium triangle,(lambda (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 5) logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0)))),a medium triangle separated by a big space from a medium triangle,"['two spaced triangles', 'a triangle medium space and then another triangle', 'two triangles in distance', 'two large triangles']"
167,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-115.png,train,7 sided snowflake with a short space and a medium triangle as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),seven sided snowflake with a short space and a medium triangle as arms,"['asdsd', 'seven slices forming a circular formation']"
168,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-199.png,train,6 sided snowflake with 2 short line s as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),six sided snowflake with two short lines as arms,"['a large disconnected five sided star with disconnected lines and an invisible circle in the middle', 'art clip']"
169,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-174.png,train,3 sided snowflake with a medium line and a medium 5 gon as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 5) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),three sided snowflake with a medium line and a medium pentagon as arms,"['a three sided snowflake with straight lines and pentagons for arms', 'snowflake composed of three five sided gons ande radiant connecte d lines', 'three pentagon wheel']"
170,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-47.png,train,a small 5 gon next to a small 7 gon,(lambda (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0)))),a small pentagon next to a small heptagon,"['a five sided gon beside a seven sided gon', 'small pentagon next to med heptagon', 'smallmedium pentagon connected on leftto seven sided polygon they are touching at one point', 'pentagon next to heptagon']"
171,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-193.png,train,3 sided snowflake with a short space and a medium triangle as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),three sided snowflake with a short space and a medium triangle as arms,"['three medium triangles arranged in a messy triangle', 'small space in between three medium triangles', 'three triangles that are not aligned or attached together', 'three triangles spread apart']"
172,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-6.png,train,a small 6 gon,(lambda (logo_forLoop 6 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 6) $0))) $0)),a small hexagon,"['hexagon', 'small hexagon', 'hexagon', 'medium hexagon']"
173,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-78.png,train,7 sided snowflake with a short line and a small 5 gon as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),seven sided snowflake with a short line and a small pentagon as arms,"['seven sided snowflake with pentagons touching each other like a flower', 'seven small triangles surrounded by multiple pentagons', 'flower triangle hex']"
174,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-120.png,train,5 sided snowflake with a short line and a medium triangle as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),five sided snowflake with a short line and a medium triangle as arms,"['snowflake with five triangles connected to an axis', 'five medium triangles snowflake on underside outer edge of five medium lines in a star shape', 'five sided snowflake with connected line and triangle arms']"
175,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-13.png,train,a medium 9 gon,(lambda (logo_forLoop 9 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 9) $0))) $0)),a medium nonagon,"['a large nonagon', 'nonagon very large', 'a large nonagon', 'a large nonagon']"
176,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-95.png,train,5 sided snowflake with a small 5 gon and a small circle as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0)))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),five sided snowflake with a small pentagon and a small circle as arms,"['dsd', 'five pentagons forming a snowflake a small circle intersects each of the pentagons on one of the sides']"
177,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-19.png,train,a big circle,(lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 5) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 5) logo_epsA $0))) $0))),a big circle,"['just a circle', 'a round circle']"
178,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-72.png,train,4 small circle s in a row,(lambda (logo_forLoop 4 (lambda (lambda (logo_GETSET (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),four small circles in a row,"['four small circles in a row', 'four circles spaced', 'audi but not overlapping small circles small spaces between']"
179,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-141.png,train,8 sided snowflake with a short line and a medium circle as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),eight sided snowflake with a short line and a medium circle as arms,"['flower', 'circles made of circles', 'an eight sided snowflake with a black center and eight overlapping circles as arms']"
180,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-105.png,train,6 sided snowflake with a short line and a small semicircle as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),six sided snowflake with a short line and a small semicircle as arms,"['line art', 'six candy cane pinwheel']"
181,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-36.png,train,3 sided snowflake with a small 8 gon as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 8 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 8) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),three sided snowflake with a small octagon as arms,"['three slightly overlapping octagons', 'three octagons forming a clover shape', 'three merged eight shapes', 'three octagons connected at one point']"
182,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-189.png,train,4 concentric square s_copy_2,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL $4) (logo_DIVA logo_UA 4) $0))) $0)) $0))) $0)),four concentric squares,"['russian doll square', 'art clip']"
183,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-57.png,train,8 sided snowflake with a small 7 gon as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),eight sided snowflake with a small heptagon as arms,"['a snowflake with seven sided gon and eight arms', 'eight flake with med heptagon arms overlapping like flower', 'snowflake pattern eight lines in center connected to six sided polygon creating a three d ball illusion', 'flower made up of heptagons']"
184,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-164.png,train,4 short line s in a row,(lambda (logo_forLoop 4 (lambda (lambda (logo_GETSET (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),four short lines in a row,"['a medium horizontal line', 'medium straihght loine', 'shorter line horizontal']"
185,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-183.png,train,7 sided snowflake with a medium square as arms,(lambda (logo_forLoop 7 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 4) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 7) $0)))) $0)),seven sided snowflake with a medium square as arms,"['a seven pizza petal flower on a seven point napkin', 'small black circle with seven squares connected to ti with large square around it with large pentagon underneath flower', 'overlapping squares with seven triangles in the middle', 'a flower with seven petals on top of two squares']"
186,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-38.png,train,6 sided snowflake with a short space and a small 7 gon as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),six sided snowflake with a short space and a small heptagon as arms,"['six sided snowflake with heptagon at end of each arm', 'small pentagon surrounded by six heptagons', 'many octagon flower']"
187,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-53.png,train,a small 9 gon connected by a medium line to a small 7 gon,(lambda (logo_forLoop 9 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 9) $0))) (logo_FWRT (logo_MULL logo_UL 2) logo_ZA (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0)))),a small nonagon connected by a medium line to a small heptagon,"['a medium nonagon connected to and overlapping a small heptagon', 'medium octagon connected to small octagon by small line', 'a nine sided gon that is attached by a line on the bottom to a smaller seven sided gon that overlaps the tow gons', 'a nonagon overlapping a heptagon with a line on the bottom']"
188,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-160.png,train,3 medium semicircle s in a row,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),three medium semicircles in a row,"['three medium half circles', 'three medium half circles in a horizontal side by side row curve on the right', 'three medium semicircles in a row']"
189,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-187.png,train,a small triangle connected by a big line to a medium triangle,(lambda (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 3) $0))) (logo_FWRT (logo_MULL logo_UL 5) logo_ZA (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0)))),a small triangle connected by a big line to a medium triangle,"['a small triangle with a long line and a medium triangle', 'small triangle connected to med triangle with line', 'small triangle connected to a larger large triangle by a large line', 'small triangle connected to a larger triangle by a line']"
190,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-59.png,train,a medium circle connected by a big line to a medium circle,(lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_FWRT (logo_MULL logo_UL 5) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)))))),a medium circle connected by a big line to a medium circle,"['one circle on each end of a long line making a face', 'pin']"
191,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-101.png,train,4 concentric square s_copy_5,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL $4) (logo_DIVA logo_UA 4) $0))) $0)) $0))) $0)),four concentric squares,"['nested square', 'square of squares', 'four nested squares']"
192,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-32.png,train,8 sided snowflake with a medium triangle as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0)) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),eight sided snowflake with a medium triangle as arms,"['a pinwheel with eight skinny triangles', 'hexagon snowflake', 'buddhism wheel']"
193,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-8.png,train,a small 7 gon,(lambda (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0)),a small heptagon,"['heptagon', 'medium heptagon', 'hectagon by itself']"
194,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-91.png,train,8 sided snowflake with a short space and a short line and a short space and a small square as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 4) $0))) $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),eight sided snowflake with a short space and a short line and a short space and a small square as arms,"['sun with eight squares', 'eight squares with eight lines', 'eight sided snowflake with eight lines a space and eight squares as arms']"
195,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-76.png,train,3 sided snowflake with a short space and a small 7 gon as arms,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 7 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 7) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 3) $0)))) $0)),three sided snowflake with a short space and a small heptagon as arms,"['three heptagons not touch inverted triangle', 'three medium hexagons forming triangle', 'three rounded seven shapes', 'three large heptagons']"
196,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-145.png,train,8 sided snowflake with a small circle and a medium circle as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0))))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),eight sided snowflake with a small circle and a medium circle as arms,"['dasdas', 'eight small circles encased by eight larger circles']"
197,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-2.png,train,a small square,(lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 4) $0))) $0)),a small square,"['a small square', 'small square', 'small square']"
198,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-124.png,train,5 sided snowflake with a short space and a short line and a short space and a small semicircle as arms,(lambda (logo_forLoop 5 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_FWRT logo_UL logo_ZA (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 5) $0)))) $0)),five sided snowflake with a short space and a short line and a short space and a small semicircle as arms,"['a five sided snowflake with a space a line a space and semicircles as arms', 'five semi circles five rafiant lnes', 'five lines with semicricles at the top']"
199,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/train-17.png,train,a medium circle,(lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0))),a medium circle,"['medium circle', 'med circle', 'smallmedium circle', 'small circle']"
200,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/test-110.png,test,6 sided snowflake with a small 5 gon and a small square as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 5 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 5) $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 4) $0))) $0))))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),six sided snowflake with a small pentagon and a small square as arms,"['six pentagons with squares attached', 'six medium hexagons snowflake with small squares ont eh top right of each gon at the outer side', 'six sided snowflake with arms of touching pentagons and small squares']"
201,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/test-23.png,test,a medium square next to a medium triangle,(lambda (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 4) $0))) (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA $0)) (logo_forLoop 3 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 2) (logo_DIVA logo_UA 3) $0))) $0)))),a medium square next to a medium triangle,"['a medium square touching a medium triangle', 'medium square connected to medium triangle', 'a slightly larger square attached to a triangle', 'a square and triangle touching']"
202,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/test-48.png,test,3 small circle s in a row,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0))) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),three small circles in a row,"['three small circles lined up in a line', 'three small circles', 'three circles']"
203,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/test-42.png,test,3 small semicircle s in a row,(lambda (logo_forLoop 3 (lambda (lambda (logo_GETSET (lambda (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0)) (logo_PT (lambda (logo_FWRT logo_UL logo_ZA $0)) $0)))) $0)),three small semicircles in a row,"['three small half circles', 'three semi circles spaced', 'three commas facing right']"
204,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/test-29.png,test,a short line connected by a big line to a medium semicircle,(lambda (logo_FWRT logo_UL logo_ZA (logo_FWRT (logo_MULL logo_UL 5) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0)))),a short line connected by a big line to a medium semicircle,"['candy cane laying on its side sticking up', 'hook shape']"
205,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/test-67.png,test,6 sided snowflake with a medium line and a small 9 gon as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA (logo_forLoop 9 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 9) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),six sided snowflake with a medium line and a small nonagon as arms,"['snowflake with nine sided gon star shape with six medium lines and six arms', 'six flake with nonagon arms connect via line', 'six lined snowflake pattern connecting to nine sided polygon', 'wheel made up of six arms of nonagons']"
206,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/test-80.png,test,8 sided snowflake with a short space and a small 8 gon as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 8 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 8) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),eight sided snowflake with a short space and a small octagon as arms,"['eight octagons arranged in a circle', 'eight octagons overlapping with small octagon in the center touching all the others', 'eight sided snowflake with overlapping octagon arms']"
207,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/test-63.png,test,6 sided snowflake with a short line and a medium semicircle as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 2) logo_epsA $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),six sided snowflake with a short line and a medium semicircle as arms,"['a wheel of three backwards shapes', 'very small black circle connected to six medium curve sun arms', 'a snow flake with six curvy lines slightly larger than the other one', 'six js connected at the center']"
208,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/test-84.png,test,8 sided snowflake with a short space and a small square as arms,(lambda (logo_forLoop 8 (lambda (lambda (logo_GETSET (lambda (logo_PT (lambda (logo_FWRT (logo_MULL logo_UL 1) logo_ZA $0)) (logo_forLoop 4 (lambda (lambda (logo_FWRT (logo_MULL logo_UL 1) (logo_DIVA logo_UA 4) $0))) $0))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 8) $0)))) $0)),eight sided snowflake with a short space and a small square as arms,"['an eight sided snowflake with a space and squares for arms', 'eight ssnowflake compsed of sqyuares', 'eight square wheel no lines']"
209,/scratch/gpfs/nb0564/vlm_reasoning/logo_experiment/images/test-69.png,test,6 sided snowflake with a medium line and a small circle as arms,(lambda (logo_forLoop 6 (lambda (lambda (logo_GETSET (lambda (logo_FWRT (logo_MULL logo_UL 2) logo_ZA (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) (logo_forLoop logo_IFTY (lambda (lambda (logo_FWRT (logo_MULL logo_epsL 1) logo_epsA $0))) $0)))) (logo_FWRT logo_ZL (logo_DIVA logo_UA 6) $0)))) $0)),six sided snowflake with a medium line and a small circle as arms,"['three long lines on top of each other making a six sided star with hollow circles on each end', 'pin circle']"
